Date,vwretx,ewretx
2014-03-13,-0.011248,-0.008986
2014-03-14,-0.00141,0.001148
2014-03-17,0.008262,0.005346
2014-03-18,0.007634,0.008614
2014-03-19,-0.006808,-0.005367
2014-03-20,0.004689,0.001063
2014-03-21,-0.002931,-0.001025
2014-03-24,-0.006096,-0.008992
2014-03-25,0.00328,0.001098
2014-03-26,-0.008204,-0.012019
2014-03-27,-0.001269,-0.00176
2014-03-28,0.004394,0.002618
2014-03-31,0.009149,0.010491
2014-04-01,0.008162,0.008875
2014-04-02,0.002698,0.003572
2014-04-03,-0.003128,-0.007021
2014-04-04,-0.01262,-0.012475
2014-04-07,-0.011668,-0.011547
2014-04-08,0.005165,0.006008
2014-04-09,0.011224,0.010376
2014-04-10,-0.020783,-0.017969
2014-04-11,-0.00989,-0.00975
2014-04-14,0.006514,0.000226
2014-04-15,0.005153,-0.001853
2014-04-16,0.010605,0.009261
2014-04-17,0.002237,0.004192
2014-04-21,0.003465,0.003992
2014-04-22,0.005517,0.008316
2014-04-23,-0.00285,-0.0039
2014-04-24,0.000689,-0.001459
2014-04-25,-0.009473,-0.012139
2014-04-28,0.000931,-0.004323
2014-04-29,0.005586,0.002704
2014-04-30,0.003343,0.002554
2014-05-01,0.000668,0.000566
2014-05-02,-0.000272,0.000828
2014-05-05,0.001235,-0.00029
2014-05-06,-0.008781,-0.00916
2014-05-07,0.004047,-0.002818
2014-05-08,-0.002892,-0.007281
2014-05-09,0.001443,0.003284
2014-05-12,0.01109,0.014851
2014-05-13,-0.000886,-0.003398
2014-05-14,-0.004868,-0.006971
2014-05-15,-0.008526,-0.00693
2014-05-16,0.003375,0.003235
2014-05-19,0.004233,0.005789
2014-05-20,-0.006977,-0.008011
2014-05-21,0.007305,0.004181
2014-05-22,0.003398,0.005552
2014-05-23,0.004699,0.006551
2014-05-27,0.005887,0.007232
2014-05-28,-0.001476,-0.000578
2014-05-29,0.004814,0.003742
2014-05-30,0.000634,-0.002497
2014-06-02,0.000599,-0.002823
2014-06-03,-0.000406,-0.002311
2014-06-04,0.00241,0.002413
2014-06-05,0.007198,0.011009
2014-06-06,0.005003,0.007394
2014-06-09,0.001836,0.005692
2014-06-10,-0.000406,0.000512
2014-06-11,-0.003216,-0.001619
2014-06-12,-0.005976,-0.00255
2014-06-13,0.003037,0.001746
2014-06-16,0.001403,0.001972
2014-06-17,0.002931,0.004939
2014-06-18,0.00693,0.005336
2014-06-19,0.001576,0.001946
2014-06-20,0.001998,0.001283
2014-06-23,0.000097,-0.000519
2014-06-24,-0.007149,-0.006842
2014-06-25,0.004947,0.004127
2014-06-26,-0.000775,0.000115
2014-06-27,0.002832,0.005232
2014-06-30,0.000973,0.002748
2014-07-01,0.006642,0.007053
2014-07-02,-0.000375,-0.000904
2014-07-03,0.004959,0.003753
2014-07-07,-0.006168,-0.00998
2014-07-08,-0.007534,-0.009758
2014-07-09,0.004414,0.002184
2014-07-10,-0.004863,-0.006689
2014-07-11,0.000688,0.000322
2014-07-14,0.004559,0.0038
2014-07-15,-0.003294,-0.006787
2014-07-16,0.003666,0.000722
2014-07-17,-0.011031,-0.010573
2014-07-18,0.010245,0.009654
2014-07-21,-0.002193,-0.001839
2014-07-22,0.005064,0.005622
2014-07-23,0.001822,0.001109
2014-07-24,0.000216,-0.000765
2014-07-25,-0.005038,-0.004455
2014-07-28,-0.000517,-0.002557
2014-07-29,-0.003772,-0.000749
2014-07-30,0.000376,0.001168
2014-07-31,-0.019455,-0.016129
2014-08-01,-0.003484,-0.004424
2014-08-04,0.007112,0.004535
2014-08-05,-0.008969,-0.004699
2014-08-06,0.000019,0.001971
2014-08-07,-0.005092,-0.003902
2014-08-08,0.010265,0.007308
2014-08-11,0.004648,0.00756
2014-08-12,-0.002243,-0.003753
2014-08-13,0.006385,0.004796
2014-08-14,0.004125,0.002422
2014-08-15,0.000198,-0.000499
2014-08-18,0.00847,0.008532
2014-08-19,0.004562,0.003054
2014-08-20,0.001916,-0.001808
2014-08-21,0.002435,0.001489
2014-08-22,-0.001528,0.000186
2014-08-25,0.004523,0.002801
2014-08-26,0.00217,0.004283
2014-08-27,0.000439,0.000577
2014-08-28,-0.001914,-0.002484
2014-08-29,0.003738,0.004982
2014-09-02,-0.000037,0.001618
2014-09-03,-0.000717,-0.001975
2014-09-04,-0.002435,-0.003374
2014-09-05,0.004349,0.002304
2014-09-08,-0.002909,0.000665
2014-09-09,-0.006331,-0.007156
2014-09-10,0.003244,0.002234
2014-09-11,0.00103,0.001183
2014-09-12,-0.006615,-0.006008
2014-09-15,-0.002897,-0.008163
2014-09-16,0.006999,0.002629
2014-09-17,0.000765,0.000647
2014-09-18,0.004401,0.001191
2014-09-19,-0.002445,-0.005559
2014-09-22,-0.010108,-0.012492
2014-09-23,-0.006066,-0.005388
2014-09-24,0.006971,0.00427
2014-09-25,-0.01557,-0.011708
2014-09-26,0.008147,0.005564
2014-09-29,-0.002499,-0.001821
2014-09-30,-0.004133,-0.006171
2014-10-01,-0.01305,-0.012903
2014-10-02,0.000718,0.003202
2014-10-03,0.009059,0.004702
2014-10-06,-0.001609,-0.003952
2014-10-07,-0.014997,-0.012758
2014-10-08,0.015622,0.009438
2014-10-09,-0.021269,-0.019907
2014-10-10,-0.013432,-0.0133
2014-10-13,-0.015501,-0.007357
2014-10-14,0.002311,0.002918
2014-10-15,-0.004564,0.002762
2014-10-16,0.003809,0.011516
2014-10-17,0.010812,0.003813
2014-10-20,0.009229,0.007994
2014-10-21,0.019217,0.013108
2014-10-22,-0.008964,-0.009241
2014-10-23,0.012208,0.010116
2014-10-24,0.006005,0.001933
2014-10-27,-0.002179,-0.003817
2014-10-28,0.013738,0.01655
2014-10-29,-0.002425,-0.002195
2014-10-30,0.004867,0.003695
2014-10-31,0.01151,0.009048
2014-11-03,-0.000729,-0.00178
2014-11-04,-0.004642,-0.00575
2014-11-05,0.004576,0.000911
2014-11-06,0.003558,0.001923
2014-11-07,0.001866,0.003649
2014-11-10,0.002676,0.001411
2014-11-11,0.00112,0.000563
2014-11-12,0.000306,0.002154
2014-11-13,-0.001038,-0.006354
2014-11-14,0.00123,0.001852
2014-11-17,-0.000266,-0.004481
2014-11-18,0.005328,0.004207
2014-11-19,-0.002432,-0.006397
2014-11-20,0.003264,0.006445
2014-11-21,0.005221,0.004825
2014-11-24,0.003156,0.004858
2014-11-25,-0.000508,-0.000354
2014-11-26,0.002502,0.00239
2014-11-28,-0.006139,-0.013284
2014-12-01,-0.009064,-0.013816
2014-12-02,0.00582,0.005429
2014-12-03,0.005021,0.005906
2014-12-04,-0.00218,-0.004193
2014-12-05,0.001456,0.002795
2014-12-08,-0.009584,-0.014376
2014-12-09,0.00168,0.008737
2014-12-10,-0.017515,-0.017051
2014-12-11,0.003775,0.001395
2014-12-12,-0.015269,-0.010139
2014-12-15,-0.00771,-0.011525
2014-12-16,-0.00587,-0.001375
2014-12-17,0.021662,0.022133
2014-12-18,0.021404,0.014597
2014-12-19,0.004495,0.004822
2014-12-22,0.003058,0.001272
2014-12-23,0.002144,0.00075
2014-12-24,0.000439,0.001971
2014-12-26,0.003642,0.004836
2014-12-29,0.000968,-0.000529
2014-12-30,-0.004385,-0.001869
2014-12-31,-0.008789,-0.001084
2015-01-02,-0.000387,0.001432
2015-01-05,-0.018328,-0.01263
2015-01-06,-0.009663,-0.010176
2015-01-07,0.010908,0.007982
2015-01-08,0.016817,0.01303
2015-01-09,-0.007551,-0.004126
2015-01-12,-0.007786,-0.004698
2015-01-13,-0.002374,-0.002699
2015-01-14,-0.005249,-0.003931
2015-01-15,-0.009205,-0.010606
2015-01-16,0.013827,0.012351
2015-01-20,0.000225,-0.003478
2015-01-21,0.004454,0.000927
2015-01-22,0.014664,0.010948
2015-01-23,-0.004203,-0.002666
2015-01-26,0.004396,0.007364
2015-01-27,-0.01001,-0.001501
2015-01-28,-0.014236,-0.012792
2015-01-29,0.008376,0.006129
2015-01-30,-0.012174,-0.009683
2015-02-02,0.012176,0.008705
2015-02-03,0.014993,0.015398
2015-02-04,-0.00471,-0.004626
2015-02-05,0.011235,0.011554
2015-02-06,-0.003777,-0.002919
2015-02-09,-0.004121,-0.002006
2015-02-10,0.008563,0.002192
2015-02-11,-0.000662,-0.001595
2015-02-12,0.010233,0.009818
2015-02-13,0.004668,0.007091
2015-02-17,0.001637,0.002102
2015-02-18,0.000041,0.002042
2015-02-19,-0.001163,0.000384
2015-02-20,0.005624,0.001785
2015-02-23,-0.000679,-0.002225
2015-02-24,0.002273,0.003263
2015-02-25,0.000537,0.003203
2015-02-26,-0.001683,-0.000319
2015-02-27,-0.002623,-0.001439
2015-03-02,0.005398,0.003375
2015-03-03,-0.004066,-0.003185
2015-03-04,-0.003924,-0.002701
2015-03-05,0.001579,0.002391
2015-03-06,-0.013957,-0.01093
2015-03-09,0.002776,-0.000898
2015-03-10,-0.015566,-0.012389
2015-03-11,-0.00039,0.001805
2015-03-12,0.011765,0.009437
2015-03-13,-0.005562,-0.004584
2015-03-16,0.011749,0.002401
2015-03-17,-0.001761,0.000767
2015-03-18,0.012044,0.010123
2015-03-19,-0.004583,-0.001137
2015-03-20,0.009312,0.007055
2015-03-23,-0.000996,0.003323
2015-03-24,-0.004626,0.00017
2015-03-25,-0.014824,-0.013217
2015-03-26,-0.002251,-0.002255
2015-03-27,0.002232,0.002004
2015-03-30,0.011441,0.006734
2015-03-31,-0.007193,-0.003589
2015-04-01,-0.00279,0.000877
2015-04-02,0.003929,0.004673
2015-04-06,0.006568,0.006024
2015-04-07,-0.002163,0.000103
2015-04-08,0.003333,0.004481
2015-04-09,0.003337,0.001242
2015-04-10,0.004582,0.003472
2015-04-13,-0.003803,-0.000543
2015-04-14,0.001875,0.003079
2015-04-15,0.006169,0.007962
2015-04-16,-0.000446,0.000381
2015-04-17,-0.011302,-0.010519
2015-04-20,0.00805,0.005584
2015-04-21,-0.001059,-0.000298
2015-04-22,0.00409,0.001907
2015-04-23,0.003475,0.005459
2015-04-24,0.001158,-0.000635
2015-04-27,-0.004795,-0.006122
2015-04-28,0.00233,0.002906
2015-04-29,-0.004006,-0.005035
2015-04-30,-0.010736,-0.011785
2015-05-01,0.009243,0.004622
2015-05-04,0.002954,0.003435
2015-05-05,-0.01164,-0.009871
2015-05-06,-0.003675,-0.002558
2015-05-07,0.003134,0.000595
2015-05-08,0.012064,0.008196
2015-05-11,-0.00418,-0.000986
2015-05-12,-0.002288,-0.001313
2015-05-13,-0.000028,0.000741
2015-05-14,0.009608,0.006228
2015-05-15,0.000968,0.001758
2015-05-18,0.003282,0.003105
2015-05-19,-0.001502,-0.003919
2015-05-20,-0.000407,0.001217
2015-05-21,0.002365,0.000829
2015-05-22,-0.00226,-0.001827
2015-05-26,-0.010475,-0.009355
2015-05-27,0.008495,0.006114
2015-05-28,-0.00134,-0.001135
2015-05-29,-0.00585,-0.002801
2015-06-01,0.001435,0.000205
2015-06-02,0.00033,0.004321
2015-06-03,0.002506,0.004436
2015-06-04,-0.008899,-0.007461
2015-06-05,-0.00006,0.002848
2015-06-08,-0.006643,-0.003784
2015-06-09,-0.000072,-0.002574
2015-06-10,0.011433,0.009119
2015-06-11,0.001616,0.000631
2015-06-12,-0.006217,-0.002054
2015-06-15,-0.004069,-0.002228
2015-06-16,0.004934,0.002353
2015-06-17,0.001698,0.000337
2015-06-18,0.009164,0.006284
2015-06-19,-0.004937,-0.00339
2015-06-22,0.005805,0.004916
2015-06-23,0.001229,0.002597
2015-06-24,-0.007515,-0.006784
2015-06-25,-0.002789,-0.002987
2015-06-26,-0.001116,-0.004508
2015-06-29,-0.021576,-0.020756
2015-06-30,0.002925,0.003974
2015-07-01,0.005283,-0.000291
2015-07-02,-0.00061,-0.002141
2015-07-06,-0.004548,-0.006939
2015-07-07,0.004943,-0.002209
2015-07-08,-0.016717,-0.016785
2015-07-09,0.002724,0.006725
2015-07-10,0.012669,0.011915
2015-07-13,0.010164,0.00771
2015-07-14,0.004713,0.00453
2015-07-15,-0.002505,-0.006676
2015-07-16,0.006949,0.004296
2015-07-17,-0.000639,-0.004248
2015-07-20,-0.00124,-0.009293
2015-07-21,-0.00409,-0.001793
2015-07-22,-0.002444,-0.00314
2015-07-23,-0.005551,-0.006077
2015-07-24,-0.01003,-0.010389
2015-07-27,-0.007089,-0.009791
2015-07-28,0.012254,0.007951
2015-07-29,0.007413,0.00654
2015-07-30,0.000691,-0.000658
2015-07-31,-0.000786,0.002535
2015-08-03,-0.003701,-0.006974
2015-08-04,-0.001794,-0.001044
2015-08-05,0.002241,-0.00057
2015-08-06,-0.008068,-0.006224
2015-08-07,-0.003306,-0.004517
2015-08-10,0.013111,0.012848
2015-08-11,-0.009393,-0.008391
2015-08-12,0.000482,0.000909
2015-08-13,-0.002185,-0.003645
2015-08-14,0.00376,0.002639
2015-08-17,0.005605,0.003741
2015-08-18,-0.003644,-0.005782
2015-08-19,-0.00885,-0.008041
2015-08-20,-0.021653,-0.018838
2015-08-21,-0.028126,-0.015861
2015-08-24,-0.038601,-0.035165
2015-08-25,-0.010311,-0.00031
2015-08-26,0.033715,0.015935
2015-08-27,0.024307,0.02329
2015-08-28,0.002425,0.009529
2015-08-31,-0.007349,0.00118
2015-09-01,-0.028237,-0.020408
2015-09-02,0.016209,0.008574
2015-09-03,0.001791,0.002013
2015-09-04,-0.013816,-0.007397
2015-09-08,0.023584,0.015893
2015-09-09,-0.012874,-0.008108
2015-09-10,0.004324,0.002605
2015-09-11,0.003138,0.000049
2015-09-14,-0.004284,-0.004847
2015-09-15,0.011402,0.007133
2015-09-16,0.009485,0.01006
2015-09-17,-0.00082,0.003863
2015-09-18,-0.015467,-0.005464
2015-09-21,0.003295,-0.002913
2015-09-22,-0.013678,-0.01398
2015-09-23,-0.003573,-0.005946
2015-09-24,-0.003726,-0.002108
2015-09-25,-0.002237,-0.009781
2015-09-28,-0.027365,-0.02624
2015-09-29,-0.000971,-0.006725
2015-09-30,0.019381,0.014116
2015-10-01,0.00186,-0.001856
2015-10-02,0.015051,0.016132
2015-10-05,0.018729,0.021283
2015-10-06,-0.003136,0.002214
2015-10-07,0.009518,0.011753
2015-10-08,0.008506,0.009198
2015-10-09,0.001411,0.003556
2015-10-12,-0.000202,-0.002936
2015-10-13,-0.007894,-0.009305
2015-10-14,-0.004343,-0.003112
2015-10-15,0.014666,0.015882
2015-10-16,0.003418,-0.000452
2015-10-19,-0.000689,-0.002585
2015-10-20,-0.001191,0.000569
2015-10-21,-0.008126,-0.010995
2015-10-22,0.013868,0.006521
2015-10-23,0.009493,0.005933
2015-10-26,-0.00281,-0.005893
2015-10-27,-0.004504,-0.010884
2015-10-28,0.01351,0.016439
2015-10-29,-0.002367,-0.005814
2015-10-30,-0.004019,-0.00127
2015-11-02,0.012409,0.01511
2015-11-03,0.00304,0.005916
2015-11-04,-0.003671,-0.002338
2015-11-05,-0.001563,-0.003334
2015-11-06,-0.000491,0.000514
2015-11-09,-0.009762,-0.009181
2015-11-10,0.001072,-0.002708
2015-11-11,-0.004136,-0.006493
2015-11-12,-0.014722,-0.013717
2015-11-13,-0.009798,-0.005667
2015-11-16,0.013607,0.006231
2015-11-17,-0.001519,-0.00438
2015-11-18,0.015198,0.009417
2015-11-19,-0.001034,-0.000873
2015-11-20,0.002884,0.002416
2015-11-23,-0.000707,0.002137
2015-11-24,0.002306,0.005576
2015-11-25,0.001064,0.004924
2015-11-27,0.000595,0.002013
2015-11-30,-0.003966,-0.000324
2015-12-01,0.009417,0.006105
2015-12-02,-0.010923,-0.00954
2015-12-03,-0.014346,-0.010794
2015-12-04,0.016441,0.004046
2015-12-07,-0.009826,-0.016437
2015-12-08,-0.006191,-0.004654
2015-12-09,-0.006711,-0.004485
2015-12-10,0.001954,0.002143
2015-12-11,-0.020022,-0.019724
2015-12-14,0.001524,-0.009664
2015-12-15,0.011291,0.010052
2015-12-16,0.014802,0.01315
2015-12-17,-0.014725,-0.008274
2015-12-18,-0.015156,-0.00536
2015-12-21,0.006894,0.004141
2015-12-22,0.008749,0.007868
2015-12-23,0.013561,0.016169
2015-12-24,-0.000948,0.001552
2015-12-28,-0.003337,-0.00758
2015-12-29,0.009731,0.005368
2015-12-30,-0.007472,-0.006838
2015-12-31,-0.008207,-0.002054
2016-01-04,-0.015053,-0.012431
2016-01-05,0.001394,0.000335
2016-01-06,-0.014067,-0.013512
2016-01-07,-0.023933,-0.024835
2016-01-08,-0.01094,-0.010301
2016-01-11,-0.001736,-0.011472
2016-01-12,0.006058,-0.00286
2016-01-13,-0.025947,-0.025573
2016-01-14,0.015404,0.011731
2016-01-15,-0.021706,-0.021047
2016-01-19,-0.002421,-0.011694
2016-01-20,-0.010704,-0.006123
2016-01-21,0.00563,0.009687
2016-01-22,0.022443,0.024261
2016-01-25,-0.016752,-0.015931
2016-01-26,0.015917,0.016776
2016-01-27,-0.010697,-0.008024
2016-01-28,0.004927,0.003011
2016-01-29,0.024504,0.022876
2016-02-01,-0.000409,-0.001382
2016-02-02,-0.020048,-0.019006
2016-02-03,0.005418,0.005701
2016-02-04,0.003412,0.007357
2016-02-05,-0.019632,-0.017856
2016-02-08,-0.017047,-0.019904
2016-02-09,-0.003224,-0.010396
2016-02-10,-0.000009,-0.00066
2016-02-11,-0.012157,-0.011121
2016-02-12,0.020049,0.017296
2016-02-16,0.017448,0.018522
2016-02-17,0.017983,0.020268
2016-02-18,-0.004284,-0.003212
2016-02-19,-0.000351,-0.000193
2016-02-22,0.014289,0.014075
2016-02-23,-0.011836,-0.010437
2016-02-24,0.004917,0.005347
2016-02-25,0.010834,0.00592
2016-02-26,0.000181,0.006715
2016-02-29,-0.005969,0.001095
2016-03-01,0.022243,0.01558
2016-03-02,0.005516,0.012831
2016-03-03,0.005503,0.011066
2016-03-04,0.004072,0.009324
2016-03-07,0.003165,0.015421
2016-03-08,-0.013703,-0.01829
2016-03-09,0.00537,0.005512
2016-03-10,-0.001337,-0.004478
2016-03-11,0.017173,0.015992
2016-03-14,-0.001637,0.000115
2016-03-15,-0.004532,-0.012692
2016-03-16,0.007399,0.008625
2016-03-17,0.00823,0.011577
2016-03-18,0.003775,0.004612
2016-03-21,0.000447,0.001299
2016-03-22,-0.000487,-0.000163
2016-03-23,-0.009544,-0.016445
2016-03-24,-0.000148,0.001283
2016-03-28,0.000793,-0.000811
2016-03-29,0.010788,0.012984
2016-03-30,0.004374,0.004426
2016-03-31,-0.000879,0.001552
2016-04-01,0.004594,0.001347
2016-04-04,-0.004541,-0.004673
2016-04-05,-0.010016,-0.007969
2016-04-06,0.010799,0.010727
2016-04-07,-0.011686,-0.008764
2016-04-08,0.004307,0.006481
2016-04-11,-0.001837,0.002504
2016-04-12,0.01037,0.010814
2016-04-13,0.011192,0.013837
2016-04-14,-0.000544,-0.000217
2016-04-15,-0.00057,0.000161
2016-04-18,0.006751,0.006335
2016-04-19,0.004485,0.006406
2016-04-20,0.001178,0.001997
2016-04-21,-0.005335,-0.002473
2016-04-22,0.001831,0.005714
2016-04-25,-0.002797,-0.004852
2016-04-26,0.003355,0.00655
2016-04-27,0.002515,0.004699
2016-04-28,-0.008682,-0.005173
2016-04-29,-0.004496,-0.003827
2016-05-02,0.006695,0.001852
2016-05-03,-0.011129,-0.012736
2016-05-04,-0.006395,-0.00665
2016-05-05,-0.000625,-0.002889
2016-05-06,0.00339,0.001347
2016-05-09,-0.000215,-0.002139
2016-05-10,0.012262,0.008425
2016-05-11,-0.008705,-0.005948
2016-05-12,-0.001042,-0.007478
2016-05-13,-0.008035,-0.0048
2016-05-16,0.010127,0.008777
2016-05-17,-0.00882,-0.007608
2016-05-18,-0.000931,-0.001528
2016-05-19,-0.003806,-0.006362
2016-05-20,0.007522,0.010313
2016-05-23,-0.001822,0.001927
2016-05-24,0.013088,0.011241
2016-05-25,0.00725,0.008082
2016-05-26,-0.000285,-0.000806
2016-05-27,0.004262,0.004788
2016-05-31,-0.000393,0.003267
2016-06-01,0.002191,0.004992
2016-06-02,0.003516,0.004004
2016-06-03,-0.001965,-0.000108
2016-06-06,0.006103,0.01094
2016-06-07,0.002091,0.004166
2016-06-08,0.003378,0.006394
2016-06-09,-0.002858,-0.005701
2016-06-10,-0.011246,-0.013757
2016-06-13,-0.008417,-0.009926
2016-06-14,-0.002918,-0.005362
2016-06-15,-0.000565,0.003748
2016-06-16,0.001788,-0.00232
2016-06-17,-0.001838,0.001383
2016-06-20,0.007217,0.009905
2016-06-21,0.002165,-0.001323
2016-06-22,-0.00199,-0.002507
2016-06-23,0.0144,0.014295
2016-06-24,-0.036645,-0.030479
2016-06-27,-0.020321,-0.025612
2016-06-28,0.017767,0.018672
2016-06-29,0.017494,0.016104
2016-06-30,0.013151,0.009795
2016-07-01,0.002845,0.007539
2016-07-05,-0.00828,-0.011119
2016-07-06,0.00514,0.004261
2016-07-07,-0.000771,0.001002
2016-07-08,0.015462,0.016879
2016-07-11,0.004208,0.006825
2016-07-12,0.007918,0.010641
2016-07-13,-0.000331,-0.002652
2016-07-14,0.004664,0.002003
2016-07-15,-0.000807,0.001023
2016-07-18,0.002573,0.003132
2016-07-19,-0.002382,-0.004775
2016-07-20,0.004528,0.006102
2016-07-21,-0.003337,-0.001358
2016-07-22,0.004465,0.004509
2016-07-25,-0.00316,-0.003707
2016-07-26,0.001592,0.00414
2016-07-27,-0.00133,0.001816
2016-07-28,0.001554,-0.000164
2016-07-29,0.002581,0.003063
2016-08-01,-0.002293,-0.002268
2016-08-02,-0.007131,-0.00846
2016-08-03,0.004113,0.007071
2016-08-04,0.000591,0.002361
2016-08-05,0.008034,0.008378
2016-08-08,0.000022,0.002393
2016-08-09,0.001028,0.00075
2016-08-10,-0.00284,-0.00492
2016-08-11,0.004648,0.004963
2016-08-12,-0.000547,0.000386
2016-08-15,0.003916,0.006922
2016-08-16,-0.005615,-0.003764
2016-08-17,0.000825,-0.001543
2016-08-18,0.003359,0.005701
2016-08-19,-0.001927,-0.001573
2016-08-22,-0.000451,0.000281
2016-08-23,0.002802,0.004393
2016-08-24,-0.006099,-0.007136
2016-08-25,-0.000691,-0.000033
2016-08-26,-0.001846,-0.001869
2016-08-29,0.005098,0.005027
2016-08-30,-0.001643,-0.000446
2016-08-31,-0.002719,-0.00387
2016-09-01,0.000685,0.00061
2016-09-02,0.005839,0.007838
2016-09-06,0.003369,0.005583
2016-09-07,0.000621,0.002765
2016-09-08,-0.002134,0.001883
2016-09-09,-0.025024,-0.023222
2016-09-12,0.013295,0.008196
2016-09-13,-0.016197,-0.016225
2016-09-14,-0.000603,0.000045
2016-09-15,0.009983,0.007899
2016-09-16,-0.003957,-0.001776
2016-09-19,0.00136,0.00365
2016-09-20,-0.000421,0.000312
2016-09-21,0.011823,0.010993
2016-09-22,0.007758,0.009759
2016-09-23,-0.005943,-0.004172
2016-09-26,-0.008365,-0.007836
2016-09-27,0.005067,0.002926
2016-09-28,0.006442,0.006808
2016-09-29,-0.009267,-0.008515
2016-09-30,0.0078,0.007513
2016-10-03,-0.003173,-0.000693
2016-10-04,-0.005707,-0.006773
2016-10-05,0.004634,0.005931
2016-10-06,-0.000778,-0.003029
2016-10-07,-0.003861,-0.004785
2016-10-10,0.005594,0.006898
2016-10-11,-0.012627,-0.013097
2016-10-12,0.000849,-0.001204
2016-10-13,-0.003359,-0.006525
2016-10-14,-0.000329,-0.001796
2016-10-17,-0.002544,-0.003136
2016-10-18,0.006554,0.00592
2016-10-19,0.002893,0.004617
2016-10-20,-0.001741,-0.000385
2016-10-21,-0.00012,-0.000563
2016-10-24,0.004397,0.001824
2016-10-25,-0.004391,-0.005679
2016-10-26,-0.002812,-0.005753
2016-10-27,-0.004107,-0.00774
2016-10-28,-0.002635,-0.003908
2016-10-31,0.000418,-0.001165
2016-11-01,-0.006812,-0.007555
2016-11-02,-0.007812,-0.010573
2016-11-03,-0.00425,-0.00718
2016-11-04,-0.001281,0.000696
2016-11-07,0.020904,0.015999
2016-11-08,0.003529,0.002661
2016-11-09,0.011949,0.015563
2016-11-10,0.001865,0.005825
2016-11-11,0.000261,0.00881
2016-11-14,0.002274,0.005859
2016-11-15,0.007725,0.007564
2016-11-16,-0.001722,0.001795
2016-11-17,0.004556,0.002994
2016-11-18,-0.001482,0.001341
2016-11-21,0.007741,0.006455
2016-11-22,0.002992,0.00439
2016-11-23,0.00091,0.002014
2016-11-25,0.003617,0.00427
2016-11-28,-0.006059,-0.006458
2016-11-29,0.00077,-0.001947
2016-11-30,-0.001744,-0.001042
2016-12-01,-0.00428,-0.005956
2016-12-02,0.000696,0.001661
2016-12-05,0.00723,0.010715
2016-12-06,0.004729,0.007236
2016-12-07,0.0122,0.00777
2016-12-08,0.003637,0.008116
2016-12-09,0.003896,0.002231
2016-12-12,-0.0025,-0.00599
2016-12-13,0.005584,0.001613
2016-12-14,-0.009699,-0.010994
2016-12-15,0.003544,0.00208
2016-12-16,-0.001286,0.001109
2016-12-19,0.002021,0.002523
2016-12-20,0.00417,0.004133
2016-12-21,-0.002675,-0.002613
2016-12-22,-0.002988,-0.005154
2016-12-23,0.001754,0.004664
2016-12-27,0.002509,0.003107
2016-12-28,-0.008258,-0.008009
2016-12-29,0.000517,0.001316
2016-12-30,-0.00407,-0.001834
2017-01-03,0.008177,0.0091
2017-01-04,0.008463,0.013082
2017-01-05,-0.000955,-0.00091
2017-01-06,0.002084,-0.001383
2017-01-09,-0.003932,-0.003301
2017-01-10,0.001304,0.006076
2017-01-11,0.003117,0.002649
2017-01-12,-0.002558,-0.003477
2017-01-13,0.002813,0.005326
2017-01-17,-0.003716,-0.005164
2017-01-18,0.001299,0.000202
2017-01-19,-0.003912,-0.005111
2017-01-20,0.003601,0.00384
2017-01-23,-0.001943,-0.001943
2017-01-24,0.008343,0.009526
2017-01-25,0.008075,0.007628
2017-01-26,-0.001172,-0.002545
2017-01-27,-0.001708,-0.001478
2017-01-30,-0.007118,-0.009689
2017-01-31,0.000823,0.003936
2017-02-01,0.000054,0.000923
2017-02-02,0.000532,0.000527
2017-02-03,0.007688,0.008333
2017-02-06,-0.00273,-0.003217
2017-02-07,-0.000578,-0.002245
2017-02-08,0.000976,-0.000089
2017-02-09,0.006356,0.007693
2017-02-10,0.004054,0.006298
2017-02-13,0.004442,0.002683
2017-02-14,0.003687,0.002407
2017-02-15,0.00464,0.003566
2017-02-16,-0.001348,-0.002314
2017-02-17,0.001871,0.001414
2017-02-21,0.005799,0.004449
2017-02-22,-0.001818,-0.004074
2017-02-23,-0.000995,-0.003658
2017-02-24,0.000262,-0.001668
2017-02-27,0.001878,0.00549
2017-02-28,-0.004674,-0.009051
2017-03-01,0.013168,0.01107
2017-03-02,-0.006928,-0.008101
2017-03-03,0.00092,0.000025
2017-03-06,-0.003832,-0.006301
2017-03-07,-0.003505,-0.00456
2017-03-08,-0.003506,-0.004297
2017-03-09,-0.000283,-0.003508
2017-03-10,0.00341,0.00331
2017-03-13,0.001376,0.004759
2017-03-14,-0.004225,-0.006476
2017-03-15,0.010075,0.011781
2017-03-16,-0.00065,0.00331
2017-03-17,-0.000885,0.002196
2017-03-20,-0.002367,-0.002178
2017-03-21,-0.013684,-0.016381
2017-03-22,0.001734,-0.002138
2017-03-23,0.000135,0.004034
2017-03-24,-0.000434,0.001296
2017-03-27,-0.00037,0.002678
2017-03-28,0.00688,0.005606
2017-03-29,0.002001,0.00547
2017-03-30,0.002563,0.002779
2017-03-31,-0.00112,0.0022
2017-04-03,-0.002701,-0.006099
2017-04-04,0.000514,-0.00219
2017-04-05,-0.004206,-0.006724
2017-04-06,0.00328,0.006045
2017-04-07,-0.000722,0.000058
2017-04-10,0.001423,0.002411
2017-04-11,-0.000255,0.002748
2017-04-12,-0.004588,-0.005863
2017-04-13,-0.007211,-0.006354
